$GPGGA,160714.00,4825.075334,N,00428.360215,W,1,11,0.8,97.601,M,51.640,M,,*4C
$GPGGA,160715.00,4825.075335,N,00428.360216,W,1,11,0.8,97.603,M,51.640,M,,*4D
$GPGGA,160716.00,4825.075335,N,00428.360215,W,1,11,0.8,97.604,M,51.640,M,,*4A
$GPGGA,160717.00,4825.075334,N,00428.360215,W,1,11,0.8,97.603,M,51.640,M,,*4D
$GPGGA,160718.00,4825.075334,N,00428.360214,W,1,11,0.8,97.603,M,51.640,M,,*43
$GPGGA,160719.00,4825.075335,N,00428.360214,W,1,11,0.8,97.605,M,51.640,M,,*45
$GPGGA,160720.00,4825.075335,N,00428.360216,W,1,11,0.8,97.603,M,51.640,M,,*4B
$GPGGA,160721.00,4825.075334,N,00428.360216,W,1,11,0.8,97.607,M,51.640,M,,*4F
$GPGGA,160722.00,4825.075333,N,00428.360217,W,1,11,0.8,97.605,M,51.640,M,,*48
$GPGGA,160723.00,4825.075334,N,00428.360216,W,1,11,0.8,97.605,M,51.640,M,,*4F
$GPGGA,160724.00,4825.075334,N,00428.360218,W,1,11,0.8,97.605,M,51.640,M,,*46
$GPGGA,160725.00,4825.075334,N,00428.360217,W,1,11,0.8,97.604,M,51.640,M,,*49
$GPGGA,160726.00,4825.075335,N,00428.360216,W,1,11,0.8,97.603,M,51.640,M,,*4D
$GPGGA,160727.00,4825.075335,N,00428.360218,W,1,11,0.8,97.605,M,51.640,M,,*44
$GPGGA,160728.00,4825.075334,N,00428.360217,W,1,11,0.8,97.604,M,51.640,M,,*44
$GPGGA,160729.00,4825.075334,N,00428.360217,W,1,11,0.8,97.603,M,51.640,M,,*42
$GPGGA,160730.00,4825.075334,N,00428.360218,W,1,11,0.8,97.609,M,51.640,M,,*4F
$GPGGA,160731.00,4825.075333,N,00428.360217,W,1,11,0.8,97.609,M,51.640,M,,*46
$GPGGA,160732.00,4825.075333,N,00428.360218,W,1,11,0.8,97.607,M,51.640,M,,*44
$GPGGA,160733.00,4825.075332,N,00428.360217,W,1,11,0.8,97.607,M,51.640,M,,*4B
$GPGGA,160734.00,4825.075332,N,00428.360218,W,1,11,0.8,97.608,M,51.640,M,,*4C
$GPGGA,160735.00,4825.075332,N,00428.360218,W,1,11,0.8,97.608,M,51.640,M,,*4D
$GPGGA,160736.00,4825.075331,N,00428.360219,W,1,11,0.8,97.609,M,51.640,M,,*4D
$GPGGA,160737.00,4825.075331,N,00428.360218,W,1,11,0.8,97.610,M,51.640,M,,*45
$GPGGA,160738.00,4825.075332,N,00428.360218,W,1,11,0.8,97.610,M,51.640,M,,*49
$GPGGA,160739.00,4825.075331,N,00428.360218,W,1,11,0.8,97.612,M,51.640,M,,*49
$GPGGA,160740.00,4825.075331,N,00428.360218,W,1,11,0.8,97.612,M,51.640,M,,*47
$GPGGA,160741.00,4825.075331,N,00428.360219,W,1,11,0.8,97.613,M,51.640,M,,*46
$GPGGA,160742.00,4825.075331,N,00428.360218,W,1,11,0.8,97.610,M,51.640,M,,*47
$GPGGA,160743.00,4825.075332,N,00428.360218,W,1,11,0.8,97.612,M,51.640,M,,*47
$GPGGA,160744.00,4825.075332,N,00428.360218,W,1,11,0.8,97.612,M,51.640,M,,*40
$GPGGA,160745.00,4825.075332,N,00428.360217,W,1,11,0.8,97.613,M,51.640,M,,*4F
$GPGGA,160746.00,4825.075332,N,00428.360217,W,1,11,0.8,97.614,M,51.640,M,,*4B
$GPGGA,160747.00,4825.075332,N,00428.360215,W,1,11,0.8,97.616,M,51.640,M,,*4A
$GPGGA,160748.00,4825.075330,N,00428.360215,W,1,11,0.8,97.617,M,51.640,M,,*46
$GPGGA,160749.00,4825.075331,N,00428.360215,W,1,11,0.8,97.617,M,51.640,M,,*46
$GPGGA,160750.00,4825.075330,N,00428.360214,W,1,11,0.8,97.615,M,51.640,M,,*4C
$GPGGA,160751.00,4825.075330,N,00428.360214,W,1,11,0.8,97.617,M,51.640,M,,*4F
$GPGGA,160752.00,4825.075330,N,00428.360213,W,1,11,0.8,97.618,M,51.640,M,,*44
$GPGGA,160753.00,4825.075329,N,00428.360213,W,1,11,0.8,97.622,M,51.640,M,,*44
$GPGGA,160754.00,4825.075329,N,00428.360212,W,1,11,0.8,97.620,M,51.640,M,,*40
